code_postal,ville,adresse,lat,long,lots_habitation,score_immeuble
56100,LORIENT,6r paul bertho 56100 LORIENT,47.757725,-3.366726,8,0.75
93130,Noisy-le-Sec,8 r lucie aubrac 93130 Noisy-le-Sec,48.880607,2.461623,8,0.88
77300,Fontainebleau,35 r des sablons 77300 Fontainebleau,48.405631,2.699568,8,0.62
93150,Le Blanc-Mesnil,35 r du colonel fabien 93150 Le Blanc-Mesnil,48.921036,2.462083,8,0.75
49460,Montreuil-Juigné,4 all louise weiss 49460 Montreuil-Juigné,47.529944,-0.612304,8,0.88
93340,Le Raincy,4 all baratin 93340 Le Raincy,48.898746,2.516406,8,0.75
95280,Jouy-le-Moutier,4 all d'evincourt 95280 Jouy-le-Moutier,49.010873,2.055126,8,0.62
95490,Vauréal,18 r nationale 95490 Vauréal,49.03409,2.033527,8,0.75
73700,Bourg-Saint-Maurice,26 Rue de la Chaudanne 73700 Bourg-Saint-Maurice,45.618831,6.768613,8,0.88
13014,Marseille,18 r saint-gabriel 13014 Marseille,43.321614,5.381324,8,0.5
42000,Saint-Étienne,13 r jules ledin 42000 Saint-Étienne,45.443586,4.382614,8,0.75
74450,LE GRAND-BORNAND,186-194 che des pres vieux 74450 LE GRAND-BORNAND,45.939232,6.419182,8,0.75
44490,Le Croisic,102 bd general leclerc 44490 Le Croisic,47.284665,-2.512869,8,0.5
21850,Saint-Apollinaire,4 imp du muguet 21850 Saint-Apollinaire,47.330261,5.078668,8,0.88
83150,BANDOL,"mte des arbousiers, 83150 Bandol",43.143897,5.740521,8,0.62
94400,Vitry-sur-Seine,14 r charles tellier 94400 Vitry-sur-Seine,48.798535,2.398167,8,0.5
33510,ANDERNOS LES BAINS,"pl de l'etoile, 33510 Andernos-les-Bains",44.730031,-1.082908,8,0.88
28230,Épernon,1 r saint-denis 28230 Épernon,48.605822,1.682651,8,0.62
67310,Wasselonne,1 r rameau 67310 Wasselonne,48.641284,7.455496,8,0.5
74460,Marnaz,188 av de la liberation 74460 Marnaz,46.061322,6.524494,8,0.75
68120,Pfastatt,183 r de la republique 68120 Pfastatt,47.764839,7.298157,8,0.75
56510,ST PIERRE QUIBERON,"100 QUAI D'ORANGE, 56510 SAINT-PIERRE QUIBERON",47.520237,-3.127605,8,0.88
57600,Folkling,35 r principale 57600 Folkling,49.147966,6.893258,8,0.5
59640,DUNKERQUE,"35 r marcel bilcke, 59640 Dunkerque",51.019782,2.323196,8,0.75
7000,ST PRIEST,"mte de la casba, 07000 Saint-Priest",44.719607,4.575347,8,0.5
78310,Coignières,4 av de la gare 78310 Coignières,48.744146,1.920241,8,0.75
52150,Bourmont,13 r du general leclerc 52150 Bourmont,48.192196,5.58658,8,0.75
26140,Anneyron,8 r jules ferry 26140 Anneyron,45.273111,4.885119,8,0.88
74440,MORILLON,Verney d'en Bas 74440 MORILLON,46.081639,6.684314,8,0.88
30240,Le Grau-du-Roi,8 r jean-charles lallement 30240 Le Grau-du-Roi,43.539752,4.134846,8,0.5
38750,Huez,256 che de la chapelle 38750 Huez,45.09026,6.066287,8,0.62
83270,SAINT CYR SUR MER,4 imp lou quinson 83270 SAINT CYR SUR MER,43.16982,5.703227,8,0.75
27400,LOUVIERS,4 pl ernest thorel 27400 LOUVIERS,49.215649,1.168552,8,0.88
68210,Dannemarie,13 r des pres 68210 Dannemarie,47.63423,7.119737,8,0.88
64700,Hendaye,4 bd de l'empereur 64700 Hendaye,43.355345,-1.767799,8,0.62
59240,Dunkerque,185 r de l'hotel de ville 59240 Dunkerque,51.047733,2.403264,8,0.88
67400,ILLKIRCH GRAFFENSTADEN,7 Rue des Pêcheurs 67400 Illkirch-Graffenstaden,48.52113,7.703686,8,0.62
60350,Pierrefonds,7 Rue Soeur Aurélie 60350 Pierrefonds,49.346832,2.973052,8,0.75
91800,Brunoy,1 r montmartel 91800 Brunoy,48.696765,2.503266,8,0.5
42480,LA FOUILLOUSE,"pl de verne, 42480 La Fouillouse",45.495908,4.320745,8,0.5
91540,Mennecy,1 r perichon 91540 Mennecy,48.567114,2.432947,8,0.5
36400,La Châtre,6 r d'olmor 36400 La Châtre,46.582743,1.986941,8,0.5
85600,La Guyonnière,35 r de l'amiral duchaffault 85600 La Guyonnière,46.965446,-1.250253,8,0.88
54800,Jarny,35 r charles gounod 54800 Jarny,49.152562,5.882504,8,0.75
22700,Perros-Guirec,7 Rue Ernest Renan 22700 Perros-Guirec,48.798004,-3.442078,8,0.62
74340,Samoëns,1036 rte de chez renand 74340 Samoëns,46.072719,6.708461,8,0.5
28400,Nogent-le-Rotrou,4 r de l'abbe beule 28400 Nogent-le-Rotrou,48.321967,0.816188,8,0.88
67980,Hangenbieten,4 r de l ecole 67980 Hangenbieten,48.558919,7.612968,8,0.5
69003,LYON,19 Rue Etienne Richerand 69003 Lyon,45.762103,4.866765,8,0.5
35400,Saint-Malo,6 r d'asfeld 35400 Saint-Malo,48.647131,-2.024341,8,0.5
93360,Neuilly-Plaisance,25 r pasteur 93360 Neuilly-Plaisance,48.857075,2.499483,8,0.5
59150,WATTRELOS,SENTIER CASTEL 172 rue Georges Philippot 59150 WATTRELOS,50.708772,3.207999,8,0.75
93350,Le Bourget,13 r dieudonne costes 93350 Le Bourget,48.933963,2.418436,8,0.88
74930,Reignier-Ésery,189 r de la gare 74930 Reignier-Ésery,46.131484,6.267804,8,0.75
69320,Feyzin,4 r de la mairie 69320 Feyzin,45.672839,4.859397,8,0.75
56640,Arzon,4 r de la gare 56640 Arzon,47.546694,-2.911836,8,0.75
53600,Évron,4 r de la gde cour 53600 Évron,48.153828,-0.400253,8,0.62
88200,Remiremont,4 r des brasseries 88200 Remiremont,48.016839,6.587842,8,0.5
54560,Audun-le-Roman,4 r de verdun 54560 Audun-le-Roman,49.365629,5.887077,8,0.88
89100,Sens,4 r de mondereau 89100 Sens,48.194479,3.284293,8,0.88
50700,Valognes,4 r de poterie 50700 Valognes,49.509262,-1.469196,8,0.5
78440,Issou,25 r du soleil levant 78440 Issou,48.990897,1.797906,8,0.75
94600,CHOISY LE ROI,35 av gambetta 94600 CHOISY LE ROI,48.763198,2.402368,8,0.62
30520,Saint-Martin-de-Valgalgues,6 pl robert guibert 30520 Saint-Martin-de-Valgalgues,44.16228,4.083293,8,0.62
95190,Goussainville,13 r des fauvettes 95190 Goussainville,49.033798,2.476401,8,0.75
75019,PARIS,35 r arthur rozier 75019 PARIS,48.877963,2.390731,8,0.5
91270,VIGNEUX SUR SEINE,16 r raymond ballet 91270 VIGNEUX SUR SEINE,48.708662,2.429977,8,0.75
35130,La Guerche-de-Bretagne,16 r neuve 35130 La Guerche-de-Bretagne,47.941945,-1.227698,8,0.75
49400,Saumur,13 r de rouen 49400 Saumur,47.268822,-0.068187,8,0.5
14100,Lisieux,6 r au char 14100 Lisieux,49.145251,0.228331,8,0.75
70000,ECHENOZ LA MELINE,104a Avenue Victor Hugo 70000 Échenoz-la-Méline,47.606862,6.140143,8,0.75
13010,Marseille,Rue du chateau 13010 Marseille,43.285847,5.41482,8,0.75
64120,ST PALAIS,"Résidence Hego Alde, av de navarre 64120 SAINT PALAIS",43.321715,-1.029216,8,0.75
13400,Aubagne,8A crs marechal foch 13400 Aubagne,43.293413,5.567955,8,0.75
95400,Arnouville,19 Rue du Commandant Marchand 95400 Arnouville,48.996153,2.416578,8,0.5
51000,Châlons-en-Champagne,1 r nouvelle saint-antoine 51000 Châlons-en-Champagne,48.963319,4.357356,8,0.5
92380,Garches,25 r de verdun 92380 Garches,48.846655,2.196209,8,0.5
40200,Mimizan,4 r des courlis 40200 Mimizan,44.209245,-1.294639,8,0.75
78800,Houilles,13 r de l'eglise 78800 Houilles,48.925874,2.187906,8,0.88
53100,MAYENNE,16 r saint-leonard 53100 MAYENNE,48.307383,-0.615241,8,0.62
77170,Brie-Comte-Robert,7 av beau 77170 Brie-Comte-Robert,48.691577,2.605757,8,0.62
33440,Ambarès-et-Lagrave,14 r de beausejour 33440 Ambarès-et-Lagrave,44.926453,-0.464663,8,0.62
17300,Rochefort,1 r l vaisseau duplessis 17300 Rochefort,45.950018,-0.972599,8,0.5
39300,Champagnole,1 r leon et georges bazinet 39300 Champagnole,46.751156,5.907235,8,0.75
5220,LE MONETIER LES BAINS,"pre bagnols, 05220 Le Monêtier-les-Bains",44.971157,6.516569,8,0.5
85800,Saint-Gilles-Croix-de-Vie,105 r du calvaire 85800 Saint-Gilles-Croix-de-Vie,46.696431,-1.931299,8,0.75
77120,Coulommiers,105 av jehan de brie 77120 Coulommiers,48.825771,3.08735,8,0.62
88400,Gérardmer,7 Rue du Xetté 88400 Gérardmer,48.065657,6.869201,8,0.75
27200,Vernon,16 r jules soret 27200 Vernon,49.097528,1.490593,8,0.5
17200,ROYAN,7 av des semis 17200 ROYAN,45.622114,-1.018817,8,0.75
31470,Fontenilles,7 bd de la republique 31470 Fontenilles,43.553237,1.191891,8,0.5
34500,Béziers,29 r louis malbosc 34500 Béziers,43.347222,3.23647,8,0.5
91150,Étampes,29 r du haut pave 91150 Étampes,48.430444,2.148648,8,0.75
11100,Narbonne,25 r de la clape 11100 Narbonne,43.184765,3.010054,8,0.5
94210,Saint-Maur-des-Fossés,106 Boulevard de Champigny 94210 Saint-Maur-des-Fossés,48.806514,2.509022,8,0.88
38490,LES ABRETS,1 r painleve 38490 LES ABRETS,45.538172,5.581131,8,0.5
76490,Rives-en-Seine,29 r de la republique 76490 Rives-en-Seine,49.5269,0.725908,8,0.75
60500,Chantilly,29 r des cascades 60500 Chantilly,49.195487,2.46783,8,0.75
69310,Pierre-Bénite,8 r jean bajard 69310 Pierre-Bénite,45.699677,4.816528,8,0.75
38460,Crémieu,6 fg des moulins 38460 Crémieu,45.723527,5.253206,8,0.62
35220,Châteaubourg,6 imp bel air 35220 Châteaubourg,48.107439,-1.404491,8,0.62
66800,Estavar,6 carrer del pinsa 66800 Estavar,42.473435,1.994713,8,0.75
74950,Scionzier,19 Chemin du Grand Pré 74950 Scionzier,46.053092,6.538878,8,0.5
69930,Saint-Laurent-de-Chamousset,Rue de la Cour Denis 69930 Saint-Laurent-de-Chamousset,45.739286,4.463331,8,0.88
38760,VARCES ALLIERES ET RISSET,Rue de la Marjoera 38760 VARCES-ALLIERES-ET-RISSET,45.094423,5.680021,8,0.75
44130,Blain,6 av de la republique 44130 Blain,47.474014,-1.764352,8,0.5
14123,Fleury-sur-Orne,Rue Serge Rouzière 14123 Fleury-sur-Orne,49.146011,-0.379249,8,0.88
37520,La Riche,107 r de la mairie 37520 La Riche,47.38791,0.657271,8,0.88
92190,MEUDON,107 Rue de Paris 92190 Meudon,48.808003,2.237953,8,0.62
93190,Livry-Gargan,7 av jean jacques rousseau 93190 Livry-Gargan,48.926589,2.544663,8,0.88
89000,Auxerre,16 r du temple 89000 Auxerre,47.794208,3.569152,8,0.5
44340,Bouguenais,14 r de la paix 44340 Bouguenais,47.185036,-1.58823,8,0.5
91120,Palaiseau,19 r blaise pascal 91120 Palaiseau,48.708225,2.242527,8,0.75
66340,Osséja,6 av du carlit 66340 Osséja,42.41772,1.972177,8,0.75
40130,Capbreton,6 av du commandant l herminier 40130 Capbreton,43.648896,-1.43693,8,0.5
91450,Soisy-sur-Seine,4 r du grand veneur 91450 Soisy-sur-Seine,48.646793,2.452609,8,0.75
17140,Lagord,13 r charles perrault 17140 Lagord,46.190106,-1.160053,8,0.5
42190,Charlieu,4 r du 4 septembre 42190 Charlieu,46.157935,4.171802,8,0.62
14910,Benerville-sur-Mer,25 r des lais de mer 14910 Benerville-sur-Mer,49.350625,0.051136,8,0.75
54220,Malzéville,25 r de l'eglise 54220 Malzéville,48.710579,6.186953,8,0.5
60000,Beauvais,25 r correus 60000 Beauvais,49.426982,2.091585,8,0.88
57160,MOULINS LES METZ,13 r de la gare 57160 MOULINS LES METZ,49.108575,6.10818,8,0.5
77124,Villenoy,14 r de la chaussee de paris 77124 Villenoy,48.955173,2.869603,8,0.62
44690,La Haie-Fouassière,14 r de la gare 44690 La Haie-Fouassière,47.155892,-1.398934,8,0.75
95290,L'Isle-Adam,16 r du gue 95290 L'Isle-Adam,49.111387,2.227823,8,0.5
85160,Saint-Jean-de-Monts,16 r du cardinal de richelieu 85160 Saint-Jean-de-Monts,46.791048,-2.058413,8,0.62
69150,Décines-Charpieu,7 crs lavoisier 69150 Décines-Charpieu,45.769726,4.940524,8,0.75
15000,Aurillac,4 r pierre marty 15000 Aurillac,44.922559,2.443874,8,0.5
13001,Marseille,19 r des abeilles 13001 Marseille,43.302295,5.384884,8,0.75
26100,Romans-sur-Isère,25 r andre chenier 26100 Romans-sur-Isère,45.050816,5.055713,8,0.88
38190,Villard-Bonnot,340 r de la pepiniere 38190 Villard-Bonnot,45.255396,5.906793,8,0.75
97212,Saint-Joseph,Rue Henri Maurice 97212 Saint-Joseph,14.672073,-61.038252,8,0.88
34080,Montpellier,1080 av du professeur louis ravas 34080 Montpellier,43.622997,3.844707,8,0.5
85690,NOTRE DAME DE MONTS,109 av de la mer 85690 NOTRE DAME DE MONTS,46.831079,-2.139286,8,0.75
57400,Sarrebourg,4 r louis pasteur 57400 Sarrebourg,48.737692,7.05417,8,0.5
28320,GALLARDON,6 Rue de la Porte Mouton 28320 Gallardon,48.524821,1.687352,8,0.75
78700,Conflans-Sainte-Honorine,4 r du val d'oise 78700 Conflans-Sainte-Honorine,49.006029,2.087264,8,0.62
27000,Évreux,4 r isambard 27000 Évreux,49.028256,1.147169,8,0.5
82100,CASTELSARRASIN,13 prom du chateau 82100 Castelsarrasin,44.037994,1.106026,8,0.88
69250,ALBIGNY SUR SAONE,6 av de la gare 69250 ALBIGNY SUR SAONE,45.876649,4.834576,8,0.5
91290,Arpajon,19 r de la liberation 91290 Arpajon,48.591538,2.245198,8,0.5
74940,Annecy,19 r centrale 74940 Annecy,45.906587,6.14675,8,0.75
26160,Le Poët-Laval,10A imp des rivales 26160 Le Poët-Laval,44.524936,5.030617,8,0.5
87100,Limoges,4 r venassier 87100 Limoges,45.841137,1.265577,8,0.5
13300,SALON DE PROVENCE,248 Rue Félix Pyat 13300 Salon-de-Provence,43.643684,5.092042,8,0.75
62200,BOULOGNE SUR MER,249 Rue Nationale 62200 BOULOGNE SUR MER,50.720192,1.614129,8,0.88
13009,MARSEILLE,4 r theophile boudier 13009 MARSEILLE,43.246564,5.400968,8,0.62
42380,Saint-Bonnet-le-Château,9 Rue de Taillefer 42380 Saint-Bonnet-le-Château,45.429516,4.068253,8,0.62
95500,GONESSE,19 r galande 95500 GONESSE,48.983504,2.448964,8,0.88
61140,Bagnoles de l'Orne Normandie,1 r gilbert maitrejean 61140 Bagnoles de l'Orne Normandie,48.550492,-0.422871,8,0.62
40550,Léon,291 imp du docteur gabriel dufau 40550 Léon,43.873192,-1.305293,8,0.88
73000,Chambéry,292 av d'aix les bains 73000 Chambéry,45.577451,5.924706,8,0.5
83600,Fréjus,292 r victor raybaud 83600 Fréjus,43.425261,6.762816,8,0.88
92300,Levallois-Perret,34 r louis rouquier 92300 Levallois-Perret,48.890018,2.285182,8,0.75
18000,Bourges,25 Rue de Lazenay 18000 Bourges,47.070417,2.399278,8,0.75
63122,Ceyrat,4 r pasteur 63122 Ceyrat,45.756779,3.076424,8,0.5
14530,Luc-sur-Mer,7 r aristide briand 14530 Luc-sur-Mer,49.316287,-0.351772,8,0.88
90400,Andelnans,16 r du peintre maurice ehlinger 90400 Andelnans,47.601276,6.864859,8,0.75
85500,Les Herbiers,1 r gate bourse 85500 Les Herbiers,46.87225,-1.016496,8,0.5
59290,WASQUEHAL,9 Rue Francisco Ferrer 59290 Wasquehal,50.669373,3.128193,8,0.75
25300,Dommartin,6 Rue de la Sablière 25300 Dommartin,46.921828,6.3108,8,0.62
35120,Dol-de-Bretagne,2B bd victor planson 35120 Dol-de-Bretagne,48.548585,-1.752465,8,0.5
20090,non connu,RUE ROLAND GIOVANNANGELI 20090 AJACCIO,41.9318010253786,8.75706811189647,8,0.5
33700,MERIGNAC,11 Rue Emile Combes 33700 Mérignac,44.836866,-0.607817,8,0.5
92270,non connu,4/24 AVENUE RENEE 92270 BOIS COLOMBES,48.919843,2.270353,8,0.5
57740,Longeville-lès-Saint-Avold,5F r de faulquemont 57740 Longeville-lès-Saint-Avold,49.115391,6.648121,8,0.75
64100,Bayonne,5av du docteur lafourcade 64100 Bayonne,43.485777,-1.487774,8,0.5
11000,Carcassonne,1 r hugues bernard 11000 Carcassonne,43.216925,2.355846,8,0.88
13500,Martigues,8 r du marin blanc 13500 Martigues,43.332084,5.04562,8,0.75
14440,Douvres-la-Délivrande,16 r des rougeas 14440 Douvres-la-Délivrande,49.296304,-0.374041,8,0.5
48000,Mende,19 r notre dame 48000 Mende,44.518517,3.497952,8,0.75
44360,Vigneux-de-Bretagne,Rue  Colette 44360 Vigneux-de-Bretagne,47.319326,-1.735898,8,0.5
67370,TRUCHTERSHEIM,Rue Adrien Zeller 67370 TRUCHTERSHEIM,48.652955,7.607293,8,0.88
13118,Istres,19-21 r de brassecourte 13118 Istres,43.591332,4.938336,8,0.88
63100,Clermont-Ferrand,13 av raymond bergougnan 63100 Clermont-Ferrand,45.782799,3.071349,8,0.5
74960,Annecy,9 Rue du Square 74960 Annecy,45.904934,6.109749,8,0.75
57100,Thionville,19 rte d'esch-sur-alzette 57100 Thionville,49.356957,6.140655,8,0.88
92420,Vaucresson,19 sen du bois des dames 92420 Vaucresson,48.838172,2.146822,8,0.5
20215,VENZOLASCA,Residence E Cardelline 20215 venzolasca,42.494144056383,9.4724620728939,8,0.75
67390,Richtolsheim,Richtolsheim 67390 Richtolsheim,48.225121,7.595039,8,0.75
83500,La Seyne-sur-Mer,245 che hermitte 83500 La Seyne-sur-Mer,43.079463,5.887898,8,0.88
34400,LUNEL,40 Avenue du Colonel Simon 34400 Lunel,43.675664,4.139242,8,0.88
54200,Toul,7 r beranger 54200 Toul,48.673607,5.891797,8,0.75
34680,Saint-Georges-d'Orques,7 r de courpouyran 34680 Saint-Georges-d'Orques,43.61202,3.7834,8,0.75
71640,JAMBLES,"r de charnailles, 71640 Jambles",46.774619,4.707962,8,0.5
35260,CANCALE,19 r saint-malo 35260 CANCALE,48.677571,-1.852609,8,0.75
49300,Cholet,19 r salberie 49300 Cholet,47.060264,-0.879026,8,0.5
33110,Le Bouscat,19 r pasteur 33110 Le Bouscat,44.859629,-0.600536,8,0.62
34700,LODEVE,2B pl de la republique 34700 LODEVE,43.732837,3.32015,8,0.75
35500,Vitré,40 bd de chateaubriant 35500 Vitré,48.118434,-1.210167,8,0.62
35700,Rennes,197 r de fougeres 35700 Rennes,48.123026,-1.660487,8,0.75
74360,Vacheresse,1956 pte de la vallee d'abondance 74360 Vacheresse,46.320137,6.673647,8,0.62
57330,Entrange,7 r de la cote 57330 Entrange,49.411676,6.101868,8,0.5
77380,Combs-la-Ville,11 Rue des Frères Moreau 77380 Combs-la-Ville,48.665107,2.546741,8,0.5
77190,DAMMARIE LES LYS,190 Avenue Emile Zola 77190 Dammarie-les-Lys,48.518498,2.64437,8,0.75
83370,FRÉJUS,"190 Boulevard CARPEAUX, 83370 Fréjus",43.387126725881,6.72581370283786,8,0.75
94290,Villeneuve-le-Roi,5B r saint-martin 94290 Villeneuve-le-Roi,48.736119,2.408976,8,0.88
69440,Sainte-Catherine,40 Rue du Pertuis 69440 Sainte-Catherine,45.599535,4.569812,8,0.5
44730,Saint-Michel-Chef-Chef,1 r du port 44730 Saint-Michel-Chef-Chef,47.17449,-2.163831,8,0.75
59390,Toufflers,2B r de roubaix 59390 Toufflers,50.661167,3.228876,8,0.5
8500,REVIN,RUE GAMBETTA 08500,49.941445,4.640441,8,0.88
69007,Lyon,1 r du general de miribel 69007 Lyon,45.741721,4.851953,8,0.5
83470,ST MAXIMIN LA STE BAUME,"r de l'enclos, 83470 Saint-Maximin-la-Sainte-Baume",43.453806,5.863109,8,0.88
59380,Bergues,40 r carnot 59380 Bergues,50.967266,2.429456,8,0.5
73120,Courchevel,198 Rte des Avals 73120 Courchevel,45.406957,6.661905,8,0.5
20137,Porto-Vecchio,13 Rue du General Leclerc 20137 Porto-Vecchio,41.591283,9.277985,8,0.5
14160,DIVES-SUR-MER,13 Rue du Port 14160 DIVES-SUR-MER,49.289874,-0.094697,8,0.5
93450,L ILE ST DENIS,11 Rue Louis Bouxin 93450 L'Île-Saint-Denis,48.933618,2.340231,8,0.75
71880,Châtenoy-le-Royal,24 r du bourg 71880 Châtenoy-le-Royal,46.791746,4.810179,8,0.5
25560,Frasne,24 r du chateau d'eau 25560 Frasne,46.860353,6.160045,8,0.75
13006,Marseille,59 Rue berlioz 13006 Marseille,43.290172,5.386197,8,0.5
68230,Turckheim,2B r robert rinderknecht 68230 Turckheim,48.08576,7.282904,8,0.88
29120,PLOMEUR,2B r louis mehu 29120 PLOMEUR,47.842031,-4.282928,8,0.62
67850,Herrlisheim,2B r marcel chauvin 67850 Herrlisheim,48.73599,7.904425,8,0.62
74240,Gaillard,34 Rue d’Arve 74240 Gaillard,46.187082,6.221054,8,0.75
62930,WIMEREUX,14 r du capitaine ferber 62930 Wimereux,50.769123,1.610427,8,0.62
94700,Maisons-Alfort,34 Rue Ernest Renan 94700 Maisons-Alfort,48.813028,2.427848,8,0.88
40480,Vieux-Boucau-les-Bains,3 Avenue des Dunes 40480 Vieux-Boucau-les-Bains,43.791458,-1.407211,8,0.75
85360,La Tranche-sur-Mer,1 r du bottereau 85360 La Tranche-sur-Mer,46.347835,-1.431175,8,0.5
62510,Arques,1 r du loucheur 62510 Arques,50.740314,2.304679,8,0.75
64400,Oloron-Sainte-Marie,24 r adoue 64400 Oloron-Sainte-Marie,43.185695,-0.609533,8,0.62
30133,Les Angles,24 bd jean rey 30133 Les Angles,43.957955,4.774825,8,0.62
91580,Étréchy,9 bd de la gare 91580 Étréchy,48.492101,2.19254,8,0.5
91610,Ballancourt-sur-Essonne,1B all des bouleaux 91610 Ballancourt-sur-Essonne,48.527509,2.384291,8,0.5
91230,MONTGERON,11 av de la republique 91230 MONTGERON,48.709186,2.452203,8,0.75
83130,LA GARDE,14 r diderot 83130 LA GARDE,43.122687,6.011311,8,0.5
38110,La Tour-du-Pin,8 r des recollets 38110 La Tour-du-Pin,45.564335,5.445276,8,0.62
67118,Geispolsheim,1A r des primeveres 67118 Geispolsheim,48.511116,7.648792,8,0.5
67140,Barr,1A pl de l hotel de ville 67140 Barr,48.409199,7.448845,8,0.75
93380,Pierrefitte-sur-Seine,9 bd jean mermoz 93380 Pierrefitte-sur-Seine,48.964255,2.361498,8,0.75
11210,Port-la-Nouvelle,40 bd eschasseriaux 11210 Port-la-Nouvelle,43.010903,3.058426,8,0.75
74150,RUMILLY,"r de madrid, 74150 Rumilly",45.841152,5.962604,8,0.75
24750,Trélissac,1 r des roses 24750 Trélissac,45.195032,0.732446,8,0.62
39000,Lons-le-Saunier,24 av aristide briand 39000 Lons-le-Saunier,46.669362,5.551344,8,0.62
57620,Saint-Louis-lès-Bitche,2a Rue d'Enchenberg 57620 Saint-Louis-lès-Bitche,48.988328,7.354427,8,0.75
77600,Bussy-Saint-Martin,7 r du met 77600 Bussy-Saint-Martin,48.84574,2.674385,8,0.75
77500,Chelles,7 r du docteur spadotto 77500 Chelles,48.871411,2.587785,8,0.5
51300,Vitry-le-François,8 r des minimes 51300 Vitry-le-François,48.728238,4.58459,8,0.75
42600,Montbrison,9 bd lacheze 42600 Montbrison,45.605488,4.064816,8,0.62
38210,TULLINS,9 bd michel perret 38210 TULLINS,45.299505,5.484103,8,0.5
44200,Nantes,24 r de la ripossiere 44200 Nantes,47.193071,-1.531904,8,0.75
50400,Granville,24 r de la corderie 50400 Granville,48.83645,-1.59186,8,0.5
73300,ALBIEZ MONTROND,RESIDENCE EDEN 2 73300 ALBIEZ MONTROND,45.215753,6.342537,8,0.88
45140,Saint-Jean-de-la-Ruelle,11 pl condorcet 45140 Saint-Jean-de-la-Ruelle,47.913595,1.87628,8,0.88
56000,Vannes,11 imp kerfer 56000 Vannes,47.660456,-2.770318,8,0.75
93140,BONDY,57-59 av de l'est 93140 Bondy,48.891095,2.482869,8,0.62
62000,Arras,7 r ernest delannoy 62000 Arras,50.291763,2.774735,8,0.88
77176,Savigny-le-Temple,3 Rue Jean Perrin 77176 Savigny-le-Temple,48.605495,2.569375,8,0.88
77400,POMPONNE,3 Rue Louis Dreux 77400 Pomponne,48.881219,2.681428,8,0.5
62480,Le Portel,11 qu de la violette 62480 Le Portel,50.704525,1.567044,8,0.5
68360,Soultz-Haut-Rhin,8 r des bles 68360 Soultz-Haut-Rhin,47.884568,7.22876,8,0.75
69009,Lyon,8 r des docteurs cordier 69009 Lyon,45.800043,4.833409,8,0.5
54300,Lunéville,14 r edmond delorme 54300 Lunéville,48.598826,6.485075,8,0.62
95520,Osny,8 r de livilliers 95520 Osny,49.065641,2.06656,8,0.62
66820,Vernet-les-Bains,9 prom albiot 66820 Vernet-les-Bains,42.546807,2.386388,8,0.88
60530,Neuilly-en-Thelle,9 pl du mal leclerc 60530 Neuilly-en-Thelle,49.22411,2.285117,8,0.75
31770,Colomiers,9 pas georges brassens 31770 Colomiers,43.598197,1.347547,8,0.5
44400,Rezé,41 r alsace lorraine 44400 Rezé,47.192353,-1.545855,8,0.62
74300,CLUSES,3 RUE NICOLAS GIROD 74300 CLUSES,46.067015,6.565768,8,0.75
70300,Luxeuil-les-Bains,41 r jules jeanneney 70300 Luxeuil-les-Bains,47.814189,6.381243,8,0.5
95260,Beaumont-sur-Oise,24 Rue de la République 95260 Beaumont-sur-Oise,49.141337,2.286984,8,0.88
67500,Haguenau,13 Boulevard Hanauer 67500 Haguenau,48.811311,7.787655,8,0.75
37400,AMBOISE,7 r joyeuse 37400 AMBOISE,47.411332,0.984789,8,0.5
95360,Montmagny,1T r jean missout 95360 Montmagny,48.96921,2.341468,8,0.62
95130,Le Plessis-Bouchard,57B r charles de gaulle 95130 Le Plessis-Bouchard,49.002112,2.236507,8,0.75
33950,Lège-Cap-Ferret,2 Avenue de Bordeaux 33950 Lège-Cap-Ferret,44.659284,-1.251933,8,0.88
57190,Florange,1 r des croates 57190 Florange,49.314572,6.119407,8,0.5
95100,Argenteuil,7 r kleber 95100 Argenteuil,48.952417,2.262061,8,0.75
53000,Laval,9 r andre bellesort 53000 Laval,48.06965,-0.759304,8,0.75
65110,Cauterets,13 Rue Anciens Combattants d’Afn 65110 Cauterets,42.889515,-0.115629,8,0.62
17100,Saintes,9 qu des roches 17100 Saintes,45.739234,-0.638237,8,0.75
97425,non connu,R Henri Fort 97425 LES AVIRONS,-21.245606,55.336409,8,0.88
25140,Charquemont,11 grande rue 25140 Charquemont,47.214551,6.822589,8,0.75
84400,APT,QUARTIER FARETTE AVENUE VITTON 84400 APT,43.878374,5.402556,8,0.5
64500,ST JEAN DE LUZ,2 RUE PAUL RICAU 64500,43.391923,-1.653179,8,0.62
78550,Houdan,41 r de la tour 78550 Houdan,48.790106,1.597749,8,0.75
84210,Pernes-les-Fontaines,412 crs de la republique 84210 Pernes-les-Fontaines,44.000901,5.061226,8,0.88
76260,Eu,23R r de la republique 76260 Eu,50.04573,1.420675,8,0.62
78330,Fontenay-le-Fleury,41-43 av de la republique 78330 Fontenay-le-Fleury,48.808506,2.04625,8,0.5
21800,NEUILLY CRIMOLOIS,2 Rue General de Gaulle 21800 Neuilly-Crimolois,47.279781,5.105641,8,0.88
30460,LASALLE,8 r de l'eglise 30460 LASALLE,44.04492,3.85468,8,0.75
68200,MULHOUSE,16 Rue Gustave Schaeffer 68200 Mulhouse,47.743771,7.307227,8,0.88
34250,Palavas-les-Flots,16 Rue Maguelone 34250 Palavas-les-Flots,43.527924,3.928446,8,0.75
